"","study","wave","version","versn_s","doi_gesis","doi_wvsa","studytit","uniqid","intrvwr_id","cntry","cntry_AN","cntrycow","year","fw_start","fw_end","cntry_y","mode","mm_mixed_mode_EVS5","mm_mode_fu_EVS5","mm_matrix_group_EVS5","mm_fw_start_fu_EVS5","mm_fw_end_fu_EVS5","mm_year_fu_EVS5","ivlength","ivstart","ivstend","ivdate","mm_v277_fu_EVS5","mm_v278a_fu_r_EVS5","mm_v279a_fu_r_EVS5","lnge_num","lnge_iso","gwght","pwght","wght_eq1000","reg_nuts1","reg_nuts2","reg_iso","size_5c","respint","A001","A002","A003","A004","A005","A006","A008","A009","A170","A173","A027","A029","A030","A032","A034","A035","A038","A039","A040","A041","A042","A065","A066","A067","A068","A071","A072","A074","A078","A079","A080_01","A080_02","A124_02","A124_03","A124_06","A124_08","A124_09","A165","B008","C001","C001_01","C002","C002_01","D081","D026_03","D026_05","C038","C039","C041","D001_B","G007_18_B","G007_33_B","G007_34_B","G007_35_B","G007_36_B","D054","D059","D060","D061","D078","E001","E002","E003","E004","Y002","E012","E015","E018","E023","E025","E026","E027","E028","E033","E035","E036","E037","E039","E069_01","E069_02","E069_04","E069_05","E069_06","E069_07","E069_08","E069_18A","E069_18","E069_11","E069_12","E069_13","E069_14","E069_17","E069_20","E111_01","E114","E115","E116","E117","E179_WVS7","E181_EVS5","E224","E225","E226","E227","E228","E229","E233","E233A","E233B","E235","E236","E263","E264","E265_01","E265_02","E265_03","E265_04","E265_05","E265_06","E265_07","E265_08","F025","F028","F028B_WVS7","F066_EVS5","F034","F050","F051","F053","F054","F063","F114A","F115","F116","F117","F118","F119","F120","F121","F122","F123","F132","E290","F144_02","G005","G006","G052","G062","G063","G255","G256","G257","H009","H010","H011","X001","X002","X003","X003R","X003R2","G027A","X002_02A","X002_02B","V002","V002A","V002A_01","V001","V001A","V001A_01","X007","x026_01","X011","X013","X025A_01","X025R","W002A_01","W002R","V004AM_01","V004RM","V004AF_01","V004RF","X028","W003","X052","X035_EVS5","X036E_WVS7","V097EF","W005_EVS5","W006E_WVS7","X047_WVS7","X047E_EVS5"
"19452",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050279,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,43,14.18,15.01,20180605,NA,NA,NA,141,"fi",0.496751559099311,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,2,1,2,1,3,3,3,2,2,8,10,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,2,5,1,3,5,4,4,4,1,2,2,2,1,1,3,4,4,3,4,3,4,2,3,2,1,1,3,2,2,2,2,2,1,1,8,8,7,2,1,3,3,2,3,3,3,3,3,3,3,2,2,2,7,3,4,4,1,NA,24604,10,1,10,8,1,10,10,10,4,10,9,1,1,1,4,2,4,2,1,4,4,2,7,NA,3,1,1,1,NA,NA,7,2,1,1,1,10,2,10,10,7,1,1,1,1,1,1,5,2,2,2,2,1,1,2,3,1,1956,61,5,3,1,246,"FI",1,246,"FI",1,246,"FI",1,1,2,2,5,3,6,3,0,1,0,1,7,1,2,13,NA,8,32,NA,NA,7
"19453",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050280,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,26,9.1,9.36,20180109,NA,NA,NA,141,"fi",0.491335242819547,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,2,1,2,2,3,2,3,2,3,8,8,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,3,2,5,2,4,2,5,2,3,2,4,1,1,1,2,2,1,3,4,4,3,3,1,4,4,2,3,1,2,2,2,2,2,2,3,8,8,3,2,2,1,1,2,3,2,3,2,2,2,3,3,2,2,2,2,7,4,2,4,2,NA,24602,4,1,10,4,1,10,10,4,2,10,8,1,1,1,4,3,4,2,1,2,4,2,4,NA,3,1,1,1,1,1,4,2,1,2,1,10,2,4,10,3,8,5,1,1,1,3,3,2,3,3,2,2,3,3,4,2,1962,55,5,3,1,246,"FI",1,246,"FI",1,246,"FI",1,1,1,2,7,3,6,3,7,3,6,3,1,1,2,23,NA,2,23,NA,NA,NA
"19454",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050281,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,29,21.25,21.54,20180102,NA,NA,NA,141,"fi",1.34464487756643,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,2,1,2,1,2,2,3,2,3,8,8,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,2,5,3,3,1,4,4,3,3,4,1,3,2,3,2,2,3,3,4,3,4,3,1,4,2,3,1,1,3,3,1,2,2,2,9,7,2,8,4,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,8,3,2,4,1,NA,24602,2,1,10,2,1,9,10,2,3,10,8,1,1,1,4,2,3,2,1,4,4,2,7,NA,6,2,1,0,0,0,7,1,1,1,1,10,6,8,8,10,1,6,1,1,1,1,3,2,2,3,3,2,3,4,4,2,1963,54,4,3,1,246,"FI",1,246,"FI",1,246,"FI",6,1,0,2,4,2,3,2,4,2,3,2,1,1,2,99,NA,6,74,NA,NA,9
"19455",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050282,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,17,11.44,12.01,20171213,NA,NA,NA,141,"fi",1.04189675812457,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,2,2,1,1,2,2,4,2,3,7,8,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,4,1,1,2,5,5,2,2,3,2,3,2,2,2,2,3,3,2,3,2,3,1,3,2,2,0,3,1,2,2,2,2,2,3,8,7,6,3,2,2,3,2,1,3,3,2,2,3,2,3,2,1,2,4,3,2,4,2,NA,24604,8,8,10,8,3,9,9,8,7,9,7,1,1,1,2,2,3,3,1,3,4,2,8,NA,7,2,0,0,0,0,1,2,4,2,1,7,8,8,10,9,7,7,2,5,1,3,3,2,2,2,3,1,4,4,3,1,1996,21,1,1,1,246,"FI",1,246,"FI",1,246,"FI",6,1,0,1,3,2,NA,NA,3,2,3,2,6,NA,2,91,NA,8,NA,NA,NA,1
"19456",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050283,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,43,15.07,15.5,20171203,NA,NA,NA,141,"fi",0.491335242819547,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,2,2,1,1,2,1,1,2,1,9,8,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2,4,3,3,4,4,3,2,2,2,1,2,1,2,2,2,3,3,3,3,3,4,3,3,4,2,0,3,1,2,1,2,3,3,7,7,3,3,4,3,2,3,4,2,4,3,4,4,3,4,2,2,4,3,6,3,3,4,1,NA,24609,7,3,10,7,1,10,10,5,5,10,9,1,1,2,2,3,3,3,2,2,4,2,7,NA,1,1,1,1,0,1,10,1,1,1,1,10,1,9,9,1,1,1,1,1,1,2,4,3,3,2,3,2,3,3,4,2,1961,56,5,3,1,246,"FI",1,246,"FI",1,246,"FI",5,1,1,1,7,3,NA,NA,1,1,1,1,1,NA,2,12,NA,4,NA,NA,NA,8
"19457",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050284,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,163,12.28,15.11,20180110,NA,NA,NA,141,"fi",0.582384588969366,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,2,1,1,1,2,2,3,1,1,10,7,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,5,2,5,2,3,3,3,2,4,1,2,1,2,2,2,3,3,4,3,3,3,4,1,2,2,0,1,3,2,1,1,2,2,4,4,6,6,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,8,4,2,4,1,NA,24605,8,1,10,6,1,8,9,7,6,10,8,1,1,1,3,3,3,2,2,3,3,2,7,NA,5,2,1,1,0,1,3,6,4,1,3,10,5,10,10,6,5,9,1,1,1,1,4,2,2,2,2,1,2,2,3,2,1993,24,1,1,1,246,"FI",1,246,"FI",1,246,"FI",6,1,NA,1,6,3,NA,NA,6,3,7,3,6,NA,NA,53,NA,2,NA,NA,NA,1
"19458",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050285,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,70,17.4,18.5,20171227,NA,NA,NA,141,"fi",0.759895917783169,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,3,1,2,2,3,2,4,1,3,10,9,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,2,5,3,3,1,5,3,2,1,3,1,1,1,2,1,1,4,4,4,4,3,3,4,1,4,2,0,2,2,4,1,1,2,3,5,5,5,5,4,3,2,3,2,1,2,2,2,2,1,4,3,2,1,2,7,4,3,4,1,NA,24603,8,1,10,7,1,10,10,7,4,8,9,1,1,1,4,2,4,2,1,2,4,0,8,NA,6,2,1,0,0,0,3,2,2,2,1,10,3,7,9,4,4,7,1,2,1,1,3,2,2,2,3,2,1,3,3,2,1964,53,4,3,1,246,"FI",1,246,"FI",1,246,"FI",3,1,2,1,7,3,NA,NA,2,1,0,1,3,NA,NA,14,NA,10,NA,NA,NA,4
"19459",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050286,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,73,9.34,10.47,20171128,NA,NA,NA,141,"fi",0.294306678498505,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,2,1,1,2,3,1,3,2,2,8,8,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,2,4,3,3,3,4,3,4,3,3,2,1,1,2,1,1,4,3,3,4,3,3,4,1,2,2,0,3,2,4,2,2,2,3,7,3,5,8,5,3,3,3,3,2,3,3,3,3,3,4,3,2,2,3,4,3,2,4,2,NA,24605,8,3,8,8,5,8,10,8,5,8,4,2,2,2,4,2,NA,3,1,NA,4,2,4,NA,2,2,1,1,1,1,6,2,2,1,1,10,2,5,7,7,2,3,1,2,1,2,3,3,4,2,3,2,2,2,2,2,1946,71,6,3,1,246,"FI",1,246,"FI",1,246,"FI",3,1,2,1,5,3,NA,NA,1,1,1,1,4,NA,1,22,NA,7,NA,NA,NA,3
"19460",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050287,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,56,13.34,14.3,20180606,NA,NA,NA,141,"fi",0.526520069434962,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,2,1,1,2,2,2,4,2,3,8,6,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,4,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,1,3,1,1,1,3,1,2,3,3,2,3,5,1,6,8,7,2,2,2,3,2,2,3,2,2,3,3,2,2,2,2,5,3,2,3,2,NA,24603,7,4,8,8,5,3,10,8,5,10,8,2,1,1,4,3,4,2,2,2,4,0,8,NA,7,2,0,0,0,0,3,3,1,1,1,5,5,8,5,8,1,5,1,1,1,1,4,2,3,2,2,2,3,4,4,1,1945,72,6,3,1,246,"FI",1,246,"FI",1,246,"FI",1,1,3,2,3,2,3,2,1,1,1,1,4,4,2,75,NA,10,81,NA,NA,4
"19461",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050288,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,32,14.29,15.01,20171128,NA,NA,NA,141,"fi",1.03053646690959,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,2,1,1,1,3,2,4,2,1,8,9,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2,5,3,3,1,4,3,1,1,4,1,1,1,2,2,2,3,4,4,4,4,1,4,2,4,3,0,3,1,4,2,3,2,3,5,7,5,4,5,3,2,3,1,1,3,3,2,2,2,3,2,1,1,2,7,3,3,4,2,NA,24605,6,3,8,8,4,8,10,6,7,9,8,2,1,2,3,2,4,2,1,4,4,0,7,NA,6,2,0,1,0,0,2,7,4,3,1,10,2,10,10,10,7,7,1,2,1,1,4,1,3,3,2,2,1,3,4,2,1998,19,1,1,1,246,"FI",1,246,"FI",1,246,"FI",6,2,0,4,3,2,NA,NA,7,3,7,3,1,NA,2,91,NA,1,NA,NA,NA,10
"19462",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050289,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,72,17.58,19.1,20180131,NA,NA,NA,141,"fi",1.05380982838927,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,2,1,1,1,2,1,4,2,2,8,8,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,2,5,3,3,1,5,3,1,1,4,1,3,2,3,3,3,3,3,4,4,3,3,4,3,2,2,1,3,3,3,1,2,2,3,3,3,5,4,4,4,2,3,2,2,3,3,3,3,3,3,3,2,3,3,4,3,3,3,2,NA,24604,7,1,10,9,5,9,10,7,5,10,7,2,1,2,3,2,2,3,2,2,4,0,8,NA,7,2,0,0,0,0,1,3,4,8,3,10,9,10,10,10,8,9,2,1,1,1,2,3,2,2,3,1,2,3,3,2,1986,31,2,2,1,246,"FI",1,246,"FI",1,246,"FI",6,1,0,1,6,3,NA,NA,3,2,3,2,6,NA,NA,51,NA,7,NA,NA,NA,1
"19463",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050290,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,64,12.11,13.15,20171219,NA,NA,NA,141,"fi",0.294306678498505,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,1,1,1,2,1,3,2,2,4,9,8,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,2,4,3,3,2,4,3,3,2,2,1,1,1,2,2,2,2,3,4,3,3,1,2,1,2,2,1,3,1,1,1,2,2,3,8,7,3,3,3,2,1,1,3,1,2,1,3,3,3,1,2,3,1,3,9,4,3,4,1,NA,24602,9,1,10,10,5,1,10,9,6,10,7,1,1,1,4,3,4,1,1,4,4,2,4,NA,5,1,1,1,0,0,6,1,3,1,1,10,2,8,10,1,8,8,1,3,1,2,4,2,3,1,3,2,1,4,3,2,1949,68,6,3,1,246,"FI",1,246,"FI",1,246,"FI",1,1,1,2,5,3,4,2,4,2,4,2,4,4,1,22,NA,1,41,NA,NA,8
"19464",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050291,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,76,18.45,20.01,20171128,NA,NA,NA,141,"fi",0.526520069434962,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,3,2,1,1,2,2,1,3,2,2,9,9,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,3,3,1,2,5,4,4,1,1,2,1,2,1,3,3,2,2,3,3,3,3,3,4,2,1,2,1,3,2,2,2,2,2,2,3,2,5,5,5,3,2,2,3,2,3,3,3,3,3,3,3,3,2,3,5,2,2,3,2,NA,24604,9,2,9,8,2,9,10,8,7,10,5,1,1,1,4,2,3,2,1,3,4,2,6,NA,7,1,1,0,0,0,5,1,1,1,1,5,1,10,5,7,1,1,1,1,1,1,3,2,2,1,1,1,2,2,2,1,1949,68,6,3,1,246,"FI",1,246,"FI",1,246,"FI",1,1,1,2,3,2,3,2,1,1,1,1,4,4,2,72,NA,NA,31,NA,NA,7
"19465",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050292,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,54,12.47,13.41,20171128,NA,NA,NA,141,"fi",0.297551017424503,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,2,1,2,2,3,3,4,2,2,8,8,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,3,2,5,3,3,2,3,3,3,3,4,1,2,2,2,2,2,3,4,4,3,4,3,4,2,4,3,0,2,2,2,2,2,1,3,7,8,5,4,4,2,2,2,3,2,3,2,2,2,3,3,3,3,2,3,6,4,4,4,1,NA,24602,3,1,9,2,1,5,9,2,3,10,7,1,1,1,4,3,3,3,1,4,4,2,6,NA,6,2,0,0,0,0,1,1,1,1,1,8,8,9,9,10,7,2,1,1,1,2,4,2,3,2,3,2,2,3,3,1,1946,71,6,3,1,246,"FI",1,246,"FI",1,246,"FI",1,1,2,2,8,3,7,3,1,1,5,3,4,4,1,23,NA,6,41,NA,NA,10
"19466",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050293,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,70,22.11,23.21,20171216,NA,NA,NA,141,"fi",0.297551017424503,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,2,1,1,2,1,1,2,2,2,8,7,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,2,5,2,4,2,4,4,2,2,4,1,2,1,2,2,2,3,3,4,3,4,3,4,2,4,3,1,1,3,1,1,1,1,2,1,1,10,5,5,2,2,2,2,2,2,2,3,3,3,2,3,1,2,2,6,4,3,4,1,NA,24604,10,1,10,10,1,10,10,10,1,10,5,1,1,1,3,1,4,2,1,4,4,2,3,NA,1,2,0,0,0,0,6,1,1,1,1,10,3,5,10,7,6,4,1,1,1,2,4,1,1,1,1,1,2,3,4,1,1951,66,6,3,1,246,"FI",1,246,"FI",1,246,"FI",1,1,2,3,5,3,4,2,3,2,0,1,4,1,2,61,NA,10,53,NA,NA,6
"19467",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050294,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,35,21.22,21.57,20180114,NA,NA,NA,141,"fi",0.491335242819547,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,3,2,1,2,2,4,1,4,2,1,7,8,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,3,2,5,1,2,1,5,4,4,3,4,2,2,2,3,2,2,3,4,4,3,4,2,3,4,1,2,1,3,2,3,1,2,2,3,6,7,3,3,3,3,2,2,3,2,2,3,3,3,3,3,2,2,2,2,6,3,2,3,2,NA,24604,7,1,10,5,3,10,10,3,5,9,7,1,1,2,3,3,4,2,1,3,4,2,6,NA,6,2,1,1,0,1,3,1,1,1,1,6,1,5,10,8,1,5,1,1,1,1,3,2,2,3,2,2,1,3,3,2,1962,55,5,3,1,246,"FI",1,246,"FI",1,246,"FI",6,1,2,4,6,3,3,2,3,2,5,3,1,3,1,32,NA,6,71,NA,NA,10
"19468",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050295,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,47,11.03,11.5,20180226,NA,NA,NA,141,"fi",0.496751559099311,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,3,1,1,1,1,2,1,3,1,2,9,7,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,5,1,2,1,3,2,1,2,2,1,2,2,2,2,3,3,4,4,3,4,1,2,4,1,2,1,1,2,2,1,2,2,2,8,9,2,3,1,3,1,2,4,1,3,2,2,2,3,3,2,3,2,3,8,3,3,4,1,NA,24602,6,1,10,5,1,10,10,7,1,10,7,1,1,1,4,1,4,1,1,4,4,2,8,NA,5,1,1,1,0,1,5,1,1,1,1,9,7,10,9,9,8,5,1,1,1,1,4,1,2,1,1,1,1,4,4,1,1953,64,5,3,1,246,"FI",1,246,"FI",1,246,"FI",1,1,2,2,7,3,5,3,6,3,7,3,4,4,NA,12,NA,1,24,NA,NA,6
"19469",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050296,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,38,19.12,19.5,20180101,NA,NA,NA,141,"fi",0.869423564417251,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,3,2,1,1,1,3,2,3,1,1,9,9,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2,4,2,4,3,3,4,3,2,3,2,1,1,2,1,2,3,3,4,3,3,1,4,1,4,2,0,1,3,3,1,2,3,3,9,6,3,3,2,2,2,3,3,2,2,3,2,2,2,3,2,2,2,2,7,3,3,3,2,NA,24602,5,2,8,5,5,7,9,6,8,9,7,1,1,1,3,3,4,4,1,4,4,2,6,NA,5,1,1,1,1,1,5,2,2,2,1,8,3,3,8,3,1,2,1,2,1,1,4,2,2,3,2,1,1,2,1,2,1962,55,5,3,1,246,"FI",1,246,"FI",1,246,"FI",1,1,2,1,4,2,7,3,3,2,1,1,1,1,2,12,NA,3,12,NA,NA,10
"19470",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050297,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,78,17.58,19.16,20180606,NA,NA,NA,141,"fi",1.86472904316499,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,2,1,1,2,3,2,3,2,3,7,8,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,2,5,2,4,1,5,2,4,2,4,1,1,2,2,3,2,2,4,4,4,3,3,4,4,2,3,0,1,3,2,1,2,2,3,6,5,6,6,7,2,2,3,2,2,3,2,3,3,3,2,2,2,2,3,4,4,2,4,1,NA,24604,6,1,10,5,1,10,10,4,1,8,4,1,1,1,3,3,4,1,1,2,4,2,4,NA,4,1,1,1,0,1,5,1,6,1,1,10,6,10,10,8,5,8,1,1,1,2,4,3,3,1,3,2,1,3,4,2,1988,29,2,1,1,246,"FI",1,246,"FI",1,246,"FI",1,1,0,2,3,2,6,3,5,3,6,3,4,1,3,44,NA,1,25,NA,NA,6
"19471",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050298,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,54,22.48,23.42,20180104,NA,NA,NA,141,"fi",0.526520069434962,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,2,1,1,1,1,1,4,1,1,10,6,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3,3,1,1,5,5,4,5,2,1,1,2,1,3,3,3,4,3,3,2,3,3,1,2,1,2,1,3,3,1,1,1,2,2,5,10,7,7,6,4,3,4,2,1,3,4,4,4,4,3,3,3,3,3,3,3,2,4,1,NA,24603,8,1,9,10,3,10,10,7,1,10,3,1,1,1,4,2,3,3,1,2,4,2,6,NA,5,1,0,0,0,1,6,2,1,1,1,2,1,5,8,9,1,2,7,3,1,1,2,2,2,2,2,1,1,1,1,1,1952,65,6,3,1,246,"FI",1,246,"FI",1,246,"FI",1,1,1,2,3,2,3,2,1,1,1,1,4,4,2,21,NA,6,52,NA,NA,8
"19472",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050299,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,48,17.14,18.02,20171227,NA,NA,NA,141,"fi",1.86472904316499,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,1,1,1,1,3,2,4,2,2,7,7,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,2,5,2,4,1,4,4,4,3,4,1,2,1,2,1,1,4,4,4,4,4,1,3,4,1,2,0,2,1,3,1,2,2,2,3,5,5,6,3,2,1,2,1,1,3,2,1,1,2,2,2,1,2,1,7,4,3,3,1,NA,24605,8,1,10,7,6,10,10,7,7,10,10,1,1,1,4,2,3,2,1,3,4,2,8,NA,7,3,0,1,0,0,1,1,2,1,1,10,8,10,10,10,7,5,1,5,1,1,4,2,3,1,3,2,2,3,4,2,1989,28,2,1,1,246,"FI",1,246,"FI",1,246,"FI",6,1,1,3,3,2,6,3,3,2,1,1,6,1,1,23,NA,8,41,NA,NA,5
"19473",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",246050300,NA,246,"FI",375,2017,201711,201806,2462017,3,1,NA,7,NA,NA,NA,45,11.59,12.44,20180104,NA,NA,NA,141,"fi",1.06542667739958,0.367632443703086,0.834028356964137,"FI1","FI1C",NA,4,2,1,2,1,3,1,4,1,1,9,7,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,2,5,2,4,1,3,2,4,2,4,1,2,1,2,2,2,3,4,4,3,4,3,1,4,2,3,0,1,2,3,2,2,2,3,7,4,5,4,2,4,3,2,2,1,2,2,1,1,2,3,3,2,2,1,8,4,2,4,1,NA,24605,7,1,10,8,2,10,10,5,7,10,8,2,1,4,4,4,4,2,1,3,4,2,6,NA,7,2,0,0,0,0,1,1,1,1,1,10,3,8,10,7,1,8,1,1,1,1,3,1,1,2,4,1,2,3,4,1,1989,28,2,1,1,246,"FI",1,246,"FI",1,246,"FI",6,1,0,2,7,3,7,3,6,3,4,2,7,1,1,31,NA,6,NA,NA,NA,4
