"","study","wave","version","versn_s","doi_gesis","doi_wvsa","studytit","uniqid","intrvwr_id","cntry","cntry_AN","cntrycow","year","fw_start","fw_end","cntry_y","mode","mm_mixed_mode_EVS5","mm_mode_fu_EVS5","mm_matrix_group_EVS5","mm_fw_start_fu_EVS5","mm_fw_end_fu_EVS5","mm_year_fu_EVS5","ivlength","ivstart","ivstend","ivdate","mm_v277_fu_EVS5","mm_v278a_fu_r_EVS5","mm_v279a_fu_r_EVS5","lnge_num","lnge_iso","gwght","pwght","wght_eq1000","reg_nuts1","reg_nuts2","reg_iso","size_5c","respint","A001","A002","A003","A004","A005","A006","A008","A009","A170","A173","A027","A029","A030","A032","A034","A035","A038","A039","A040","A041","A042","A065","A066","A067","A068","A071","A072","A074","A078","A079","A080_01","A080_02","A124_02","A124_03","A124_06","A124_08","A124_09","A165","B008","C001","C001_01","C002","C002_01","D081","D026_03","D026_05","C038","C039","C041","D001_B","G007_18_B","G007_33_B","G007_34_B","G007_35_B","G007_36_B","D054","D059","D060","D061","D078","E001","E002","E003","E004","Y002","E012","E015","E018","E023","E025","E026","E027","E028","E033","E035","E036","E037","E039","E069_01","E069_02","E069_04","E069_05","E069_06","E069_07","E069_08","E069_18A","E069_18","E069_11","E069_12","E069_13","E069_14","E069_17","E069_20","E111_01","E114","E115","E116","E117","E179_WVS7","E181_EVS5","E224","E225","E226","E227","E228","E229","E233","E233A","E233B","E235","E236","E263","E264","E265_01","E265_02","E265_03","E265_04","E265_05","E265_06","E265_07","E265_08","F025","F028","F028B_WVS7","F066_EVS5","F034","F050","F051","F053","F054","F063","F114A","F115","F116","F117","F118","F119","F120","F121","F122","F123","F132","E290","F144_02","G005","G006","G052","G062","G063","G255","G256","G257","H009","H010","H011","X001","X002","X003","X003R","X003R2","G027A","X002_02A","X002_02B","V002","V002A","V002A_01","V001","V001A","V001A_01","X007","x026_01","X011","X013","X025A_01","X025R","W002A_01","W002R","V004AM_01","V004RM","V004AF_01","V004RF","X028","W003","X052","X035_EVS5","X036E_WVS7","V097EF","W005_EVS5","W006E_WVS7","X047_WVS7","X047E_EVS5"
"50752",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050199,52,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,NA,19.13,17.01,20171017,NA,NA,NA,435,"sv",0.362487178536166,0.669903182579564,0.837520938023451,"SE2","SE22",NA,2,1,1,1,1,2,1,1,2,3,10,8,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,2,3,2,5,2,4,2,4,4,2,1,5,1,2,2,3,2,1,2,4,4,3,4,1,3,1,4,2,1,2,1,2,1,2,2,3,7,10,1,1,1,2,1,2,3,1,3,2,3,3,3,3,2,3,2,4,8,4,4,4,1,NA,75203,10,1,10,NA,1,10,0,1,NA,10,10,1,1,1,4,4,4,2,1,4,4,0,8,NA,1,2,1,0,0,0,10,1,1,1,1,10,NA,10,10,10,10,1,1,1,1,3,5,2,3,2,4,2,1,3,2,1,1945,72,6,3,1,752,"SE",1,752,"SE",1,752,"SE",1,1,2,2,7,3,4,2,1,1,6,3,4,NA,1,22,NA,1,NA,NA,NA,5
"50753",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050200,6,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,59,16.08,17.07,20180214,NA,NA,NA,435,"sv",0.920961274835773,0.669903182579564,0.837520938023451,"SE2","SE22",NA,2,1,1,1,1,2,1,3,2,2,6,5,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,5,3,3,1,5,4,4,3,3,1,1,1,2,2,2,3,4,4,4,4,1,4,1,4,2,1,1,2,2,1,1,2,2,4,4,6,6,3,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,7,4,3,4,1,NA,75201,9,1,10,10,1,10,10,3,1,10,8,1,1,1,4,4,4,2,1,4,4,2,4,NA,5,2,NA,1,0,0,5,2,2,1,1,10,1,10,10,8,3,5,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1956,61,5,3,1,752,"SE",1,752,"SE",1,752,"SE",6,1,2,1,4,2,NA,NA,3,2,4,2,1,NA,1,44,NA,4,NA,NA,NA,4
"50754",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050201,6,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,61,12.58,13.59,20180209,NA,NA,NA,435,"sv",1.32223958035699,0.669903182579564,0.837520938023451,"SE2","SE22",NA,2,1,1,1,1,2,1,2,1,1,9,7,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,5,2,4,1,4,4,3,2,2,1,1,1,2,2,2,2,4,4,3,4,1,4,1,4,2,1,2,3,3,1,1,1,3,8,4,5,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,2,4,3,2,3,2,NA,75201,6,3,7,7,3,8,10,1,6,10,7,1,1,2,2,3,3,3,2,3,3,2,7,NA,3,1,1,1,0,1,5,1,1,3,1,10,5,7,9,10,4,5,3,6,1,2,4,3,4,2,3,3,1,2,3,2,1963,54,4,3,1,752,"SE",1,752,"SE",1,752,"SE",1,1,3,3,4,2,2,1,3,2,2,1,1,1,1,53,NA,9,83,NA,NA,10
"50755",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050202,36,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,53,10.07,11,20171110,NA,NA,NA,435,"sv",0.920961274835773,0.669903182579564,0.837520938023451,"SE2","SE22",NA,3,1,1,1,1,2,2,3,2,2,7,5,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,2,5,1,4,5,3,2,2,1,1,1,2,2,1,2,4,4,4,4,2,1,1,2,2,1,3,3,2,2,2,2,2,7,7,5,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,3,3,8,2,2,3,1,NA,75202,7,1,0,8,NA,0,0,3,7,1,8,1,1,1,4,3,4,2,1,4,3,2,8,NA,7,2,0,1,0,0,1,1,1,1,1,1,5,1,1,8,8,5,1,1,1,1,3,2,3,1,2,2,1,2,NA,2,1956,61,5,3,1,752,"SE",1,752,"SE",1,752,"SE",1,1,4,2,3,2,3,2,1,1,NA,NA,1,1,2,41,NA,6,31,NA,NA,9
"50756",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050203,36,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,69,9.44,10.53,20171003,NA,NA,NA,435,"sv",0.492855378392307,0.669903182579564,0.837520938023451,"SE2","SE22",NA,2,1,1,2,2,1,1,3,1,2,1,8,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,2,4,2,4,1,2,4,5,2,4,1,2,2,2,2,2,2,3,4,1,4,1,3,1,2,2,1,3,2,2,1,3,2,2,3,NA,1,6,3,4,3,2,4,3,2,4,1,1,2,3,4,2,3,2,7,4,2,4,2,NA,75231,8,3,9,8,1,5,0,7,7,10,8,1,1,2,3,2,4,2,2,4,4,0,8,NA,5,2,1,1,0,0,6,1,5,9,3,1,1,1,8,1,1,3,1,1,1,2,3,1,3,2,2,2,1,1,4,1,1949,68,6,3,2,208,"DK",0,208,"DK",1,752,"SE",1,1,4,1,3,2,4,2,1,1,1,1,4,4,2,83,NA,6,51,NA,NA,3
"50757",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050204,57,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,59,11.08,12.07,20180409,NA,NA,NA,435,"sv",0.458616489310502,0.669903182579564,0.837520938023451,"SE2","SE22",NA,2,1,1,1,1,3,1,2,2,1,7,10,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,2,5,3,3,4,5,4,5,5,4,1,1,1,2,1,1,3,4,4,1,4,3,1,1,3,1,1,2,1,4,1,2,2,3,4,8,9,1,3,3,3,2,2,1,4,3,4,4,2,3,4,2,2,3,8,4,2,4,1,NA,NA,9,1,10,10,5,10,10,1,5,10,9,1,1,1,4,3,4,4,1,3,4,0,4,NA,2,1,0,0,0,1,5,1,1,1,1,9,1,10,8,10,1,2,3,7,1,2,4,3,3,2,3,2,1,2,4,2,1946,71,6,3,1,752,"SE",1,752,"SE",1,752,"SE",5,1,1,1,3,2,NA,NA,1,1,1,1,4,NA,1,33,NA,8,NA,NA,NA,2
"50758",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050205,62,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,74,12.55,14.09,20171108,NA,NA,NA,435,"sv",0.867402487788707,0.669903182579564,0.837520938023451,"SE2","SE22",NA,2,1,1,1,2,3,1,3,1,3,8,8,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,2,4,2,4,4,1,1,2,1,1,2,2,2,2,3,2,4,4,4,1,3,1,2,2,1,3,2,3,1,3,1,3,5,6,6,1,1,3,2,2,4,1,3,2,2,2,2,3,2,2,2,2,4,2,2,3,2,NA,75201,7,1,7,5,2,6,9,1,5,10,9,1,1,1,4,4,4,1,1,4,4,2,8,NA,7,2,0,0,0,0,1,2,1,1,1,5,2,8,8,4,1,2,1,9,1,1,3,3,4,2,3,2,1,1,3,2,1949,68,6,3,1,752,"SE",1,752,"SE",1,752,"SE",1,1,2,2,1,1,5,3,0,1,0,1,4,4,1,53,NA,10,53,NA,NA,6
"50759",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050206,62,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,78,11.01,12.19,20171010,NA,NA,NA,435,"sv",0.492855378392307,0.669903182579564,0.837520938023451,"SE2","SE22",NA,2,2,2,1,1,2,4,3,2,2,8,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,2,1,2,4,2,4,3,4,4,2,1,1,1,2,2,2,2,2,2,4,4,3,4,1,3,1,2,2,1,3,3,2,1,2,2,3,7,5,5,4,4,3,3,3,3,2,3,3,2,2,3,3,3,2,2,3,7,3,3,4,1,NA,75203,8,1,10,6,1,10,10,3,6,9,7,1,1,1,4,3,4,3,1,4,4,2,6,NA,7,1,1,1,1,1,5,1,1,2,1,10,5,9,8,8,8,2,1,8,1,2,1,3,4,1,3,2,1,1,1,1,1951,66,6,3,1,752,"SE",1,752,"SE",1,752,"SE",6,1,0,2,3,2,4,2,0,1,0,1,4,2,2,12,NA,3,NA,NA,NA,8
"50760",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050207,57,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,83,8.58,10.21,20180417,NA,NA,NA,435,"sv",0.920961274835773,0.669903182579564,0.837520938023451,"SE2","SE22",NA,2,2,1,2,1,2,1,4,1,2,9,7,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,5,3,3,3,4,3,2,2,2,1,2,1,2,2,2,2,4,4,4,4,1,3,1,4,2,1,3,2,2,1,3,2,3,9,9,3,3,3,3,3,2,3,1,3,2,3,3,3,2,2,2,2,2,5,4,3,4,2,NA,75202,7,1,10,8,3,8,10,3,3,10,8,1,1,1,4,2,2,3,1,3,4,2,8,NA,7,2,0,0,0,0,1,1,1,5,1,10,3,8,8,5,1,2,3,3,1,1,2,3,3,2,2,3,1,2,2,2,1961,56,5,3,1,752,"SE",1,752,"SE",1,752,"SE",1,1,4,2,3,2,2,1,1,1,1,1,3,3,NA,51,NA,10,52,NA,NA,9
"50761",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050208,52,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,116,10.1,12.06,20171007,NA,NA,NA,435,"sv",1.03408074841042,0.669903182579564,0.837520938023451,"SE2","SE22",NA,2,1,1,1,1,1,4,3,2,2,10,8,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,2,1,2,5,2,5,1,5,2,5,3,4,1,2,1,3,NA,NA,NA,4,4,4,4,NA,3,2,NA,NA,1,1,3,3,1,1,1,2,3,5,NA,5,5,3,3,2,2,2,2,2,3,3,2,3,3,1,2,2,9,4,4,4,1,NA,NA,9,1,10,8,1,10,10,8,1,10,8,1,1,1,4,NA,3,2,1,4,4,0,6,NA,6,2,NA,1,0,0,10,1,3,1,1,10,7,9,10,8,10,10,1,1,1,3,3,2,2,3,2,NA,2,3,4,2,NA,NA,NA,NA,1,752,"SE",0,208,"DK",1,752,"SE",6,1,0,1,6,3,NA,NA,3,2,2,1,4,NA,1,22,NA,3,NA,NA,NA,1
"50762",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050209,52,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,66,9.4,10.46,20171221,NA,NA,NA,435,"sv",1.15083465555395,0.669903182579564,0.837520938023451,"SE2","SE22",NA,2,1,1,1,1,2,1,3,1,2,9,8,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,2,2,5,1,2,1,4,5,4,2,4,1,2,1,2,2,2,2,4,4,2,4,1,3,4,2,3,0,1,2,2,1,1,2,2,4,4,5,7,5,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,9,4,2,4,1,NA,75201,10,1,10,1,1,0,0,1,8,1,8,1,1,1,4,3,4,2,1,4,4,0,8,NA,7,2,0,0,0,0,1,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,3,4,2,2,3,3,4,4,1,1994,23,1,1,1,752,"SE",1,752,"SE",1,752,"SE",2,1,5,5,7,3,7,3,6,3,3,2,1,1,1,26,NA,6,23,NA,NA,9
"50763",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050210,52,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,43,14.34,15.17,20171007,NA,NA,NA,435,"sv",1.32223958035699,0.669903182579564,0.837520938023451,"SE2","SE22",NA,2,NA,1,2,1,3,2,1,1,1,9,8,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,2,5,2,5,NA,5,5,4,2,4,1,1,2,2,2,2,4,4,4,4,4,NA,NA,NA,NA,NA,0,1,2,3,1,1,1,3,5,3,7,5,5,2,3,3,3,3,2,2,3,3,2,3,3,2,2,2,7,4,4,4,1,NA,NA,10,1,10,6,1,10,10,1,1,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,1,1,1,1,0,1,10,7,1,1,1,10,NA,6,6,NA,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50764",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050211,24,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,46,10.06,10.52,20180112,NA,NA,NA,435,"sv",1.42095389915411,0.669903182579564,0.837520938023451,"SE2","SE22",NA,3,1,1,2,2,2,1,3,2,3,6,5,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,4,NA,NA,2,4,2,2,2,2,1,1,2,2,2,2,3,3,4,3,3,3,4,1,2,2,1,3,2,2,2,2,2,2,8,8,3,3,5,2,2,3,4,2,2,2,3,3,2,2,2,2,2,2,6,2,2,3,2,NA,75203,7,3,7,6,5,6,8,4,6,8,8,1,1,1,3,3,3,2,1,3,4,2,7,NA,6,1,1,1,NA,1,7,6,2,3,1,5,2,7,8,8,5,2,2,2,1,2,3,3,3,1,1,2,1,2,3,1,1971,46,4,2,1,752,"SE",1,752,"SE",1,752,"SE",4,1,1,2,3,2,NA,NA,1,1,1,1,1,NA,2,83,NA,8,NA,NA,NA,5
"50765",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050212,62,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,93,14,15.33,20171004,NA,NA,NA,435,"sv",0.972485876883208,0.669903182579564,0.837520938023451,"SE2","SE22",NA,3,1,1,1,2,2,3,2,2,4,8,7,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,2,4,1,5,5,5,5,5,1,2,2,1,1,1,3,4,4,3,4,3,1,4,2,3,0,1,3,2,1,1,1,1,3,3,7,4,5,4,2,2,3,2,2,3,2,2,2,3,2,2,2,2,4,4,2,2,1,NA,NA,9,1,10,10,4,10,10,5,8,10,9,1,1,1,4,3,2,1,1,4,4,2,8,NA,1,1,1,1,1,1,10,1,8,1,1,10,7,10,10,8,4,7,1,1,1,2,3,2,2,2,2,2,2,4,4,2,1965,52,4,3,1,752,"SE",1,752,"SE",1,752,"SE",1,1,3,2,6,3,6,3,0,1,NA,NA,NA,1,NA,NA,NA,5,23,NA,NA,10
"50766",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050213,24,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,56,10.06,11.02,20180205,NA,NA,NA,435,"sv",0.867402487788707,0.669903182579564,0.837520938023451,"SE2","SE22",NA,3,1,1,1,1,2,2,3,1,1,10,8,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,5,1,2,3,4,4,3,1,4,1,1,1,2,2,2,3,3,4,3,4,1,3,4,1,2,1,2,3,2,2,2,1,3,5,5,5,3,4,2,3,2,3,2,2,2,3,3,3,2,3,3,2,2,8,4,4,4,1,NA,75201,8,1,10,7,1,8,10,1,1,10,9,1,1,1,4,4,4,1,1,4,4,2,8,NA,7,2,0,0,0,0,1,1,1,1,1,5,2,8,9,5,5,3,1,1,1,1,3,3,3,1,2,2,1,1,3,2,1949,68,6,3,1,752,"SE",1,752,"SE",1,752,"SE",1,1,2,2,2,1,4,2,1,1,0,1,4,4,1,22,NA,4,26,NA,NA,9
"50767",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050214,24,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,37,13.08,13.45,20180125,NA,NA,NA,435,"sv",1.5647313428313,0.669903182579564,0.837520938023451,"SE2","SE22",NA,3,2,1,1,2,2,1,3,2,3,7,10,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,2,5,1,5,2,2,2,3,1,2,2,2,2,2,3,4,4,4,4,1,3,4,1,2,1,3,3,3,1,2,2,3,7,8,3,3,1,4,3,3,3,2,2,2,2,2,2,3,2,2,2,2,8,3,4,4,1,NA,75202,8,1,10,8,1,10,10,1,8,10,9,1,1,1,4,4,3,1,1,4,3,2,8,NA,7,2,0,0,0,0,1,3,5,2,3,10,5,10,10,10,10,10,1,1,1,1,3,2,3,2,2,2,2,4,4,1,1993,24,1,1,1,752,"SE",1,752,"SE",1,752,"SE",2,1,0,1,3,2,3,2,6,3,5,3,1,1,2,14,NA,1,42,NA,NA,5
"50768",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050215,24,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,53,16.02,16.55,20180124,NA,NA,NA,435,"sv",1.17215065680583,0.669903182579564,0.837520938023451,"SE2","SE22",NA,3,1,1,1,1,2,1,4,1,2,9,8,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,2,1,2,4,2,4,1,5,3,2,2,4,2,2,2,2,2,2,2,4,4,3,4,2,1,1,2,2,1,3,1,2,1,2,2,2,5,8,6,3,7,2,2,2,3,2,3,2,2,2,2,3,2,2,2,2,6,3,2,3,1,NA,75204,7,1,10,5,1,10,10,1,1,10,7,1,1,1,4,4,4,1,1,4,4,0,8,NA,7,3,0,1,0,0,1,1,1,1,1,10,1,5,5,7,2,6,1,3,1,2,2,3,3,2,3,2,1,2,3,2,1984,33,2,2,1,752,"SE",1,752,"SE",1,752,"SE",1,1,0,2,6,3,6,3,3,2,6,3,1,1,2,41,NA,1,24,NA,NA,8
"50769",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050216,24,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,425,13.17,20.22,20180207,NA,NA,NA,435,"sv",1.17215065680583,0.669903182579564,0.837520938023451,"SE2","SE22",NA,3,1,1,2,2,2,1,1,2,2,6,6,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,4,2,5,4,2,2,1,1,3,1,4,3,4,NA,2,3,NA,4,3,3,2,1,1,3,1,1,3,3,2,3,1,1,3,6,7,4,5,5,3,NA,3,2,3,2,2,3,3,2,3,2,2,2,3,7,3,3,3,1,NA,75202,8,NA,10,8,2,7,8,7,8,8,7,4,4,NA,NA,3,NA,NA,NA,NA,NA,0,8,NA,1,1,1,0,1,1,10,5,1,1,1,3,1,4,9,1,1,1,1,5,0,NA,4,3,2,3,2,2,1,3,2,2,1991,26,2,1,2,34,"034",0,34,"034",0,34,"034",6,2,0,4,5,3,NA,NA,1,1,3,2,6,NA,1,23,NA,6,NA,NA,NA,1
"50770",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050217,24,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,44,18.03,18.47,20180206,NA,NA,NA,435,"sv",0.677352157838399,0.669903182579564,0.837520938023451,"SE2","SE22",NA,3,1,1,2,1,2,1,2,1,2,9,10,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,2,5,2,5,2,5,4,4,4,4,1,2,1,2,1,1,3,4,4,4,4,1,3,1,4,2,1,3,3,2,1,1,1,3,3,7,7,5,4,3,2,3,2,1,3,3,3,3,3,3,3,2,2,1,7,4,4,4,1,NA,75207,10,1,10,8,1,10,10,5,5,10,8,1,1,1,4,3,4,2,1,4,4,2,6,NA,6,1,NA,1,0,0,6,1,1,1,1,10,1,10,10,7,10,1,1,1,1,1,3,3,3,2,2,2,2,4,4,2,1956,61,5,3,1,752,"SE",1,752,"SE",1,752,"SE",1,1,2,2,5,3,5,3,1,1,1,1,1,4,1,22,NA,8,13,NA,NA,10
"50771",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050218,31,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,48,15.2,16.08,20171120,NA,NA,NA,435,"sv",0.362487178536166,0.669903182579564,0.837520938023451,"SE2","SE22",NA,3,1,2,1,2,2,1,4,2,4,7,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,2,5,3,2,5,2,2,2,1,1,1,2,1,1,2,4,4,3,4,3,2,4,3,2,1,3,1,2,1,3,3,3,8,9,10,8,1,4,2,2,4,2,2,3,2,2,2,3,2,4,2,2,8,2,1,4,2,NA,75202,7,3,9,9,1,6,10,2,8,10,8,1,1,1,4,1,4,4,1,4,4,2,8,NA,7,2,0,0,0,0,3,1,1,1,1,1,1,6,6,6,1,1,1,1,1,1,4,3,3,3,3,3,1,2,1,1,1942,75,6,3,1,752,"SE",0,840,"US",1,752,"SE",3,1,3,1,7,3,NA,NA,NA,NA,NA,NA,4,NA,NA,61,NA,10,NA,NA,NA,2
"50772",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050219,24,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,64,11.04,12.08,20171114,NA,NA,NA,435,"sv",0.93216007557917,0.669903182579564,0.837520938023451,"SE2","SE22",NA,2,1,2,2,2,2,1,3,1,2,8,7,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,4,2,4,4,2,2,3,2,2,2,2,2,2,2,2,2,3,4,3,4,1,2,1,2,2,1,3,3,2,3,3,3,3,7,8,3,5,2,2,3,3,2,2,2,3,2,2,3,3,2,2,2,2,4,2,3,3,1,NA,75202,8,8,9,9,2,9,10,2,4,10,6,3,3,2,NA,3,3,NA,NA,4,4,2,7,NA,1,2,1,1,0,1,5,1,1,1,1,1,5,8,9,9,1,5,1,9,1,2,3,3,3,2,2,2,1,3,4,1,1945,72,6,3,2,578,"NO",0,578,"NO",0,578,"NO",1,1,5,2,1,1,1,1,0,1,0,1,4,6,2,31,NA,3,51,NA,NA,5
"50773",1,1,"3-0-0 (2022-05-23)","5-0-0 (2022-05-16)","doi:10.4232/1.13899","doi:10.14281/18241.19","EVS5",752050220,24,752,"SE",380,2017,201709,201806,7522017,1,5,NA,NA,NA,NA,NA,51,15.08,15.59,20180207,NA,NA,NA,435,"sv",1.17215065680583,0.669903182579564,0.837520938023451,"SE2","SE22",NA,2,1,1,2,1,2,1,3,1,1,10,10,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1,1,2,1,2,2,4,4,4,2,3,1,2,2,2,2,2,4,3,4,2,3,1,3,4,1,2,NA,2,3,2,2,2,2,3,7,8,1,5,5,3,3,4,3,2,2,3,3,3,3,3,2,2,2,2,10,1,2,3,1,NA,75202,10,1,10,10,3,5,10,1,1,10,10,4,4,1,3,2,4,2,1,4,4,0,6,NA,3,2,1,1,0,0,10,1,5,1,1,10,1,5,5,5,5,5,1,1,0,NA,4,1,1,3,2,3,2,2,2,2,1983,34,2,2,2,440,"LT",0,440,"LT",0,440,"LT",1,1,2,4,7,3,7,3,3,2,5,3,1,1,1,24,NA,5,31,NA,NA,10
